date,combined_nav,swarm_alpha,swarm_beta,swarm_gamma,swarm_delta,swarm_epsilon,ew_benchmark,btc_benchmark
2024-06-27,1449127.2463137389,976377.4985777203,139161.29932709262,54421.291011741014,198001.20777639674,81165.94962078828,665178.809723962,909869.4078623547
2024-06-28,1446610.324433278,972587.494260627,139161.29932709262,54619.04139887286,199076.53982589752,81165.94962078828,655899.8626391189,890895.6182384026
2024-06-29,1445314.9183745047,972384.6224311816,139161.29932709262,55040.46440099126,197562.5825944508,81165.94962078828,651990.5295211631,899273.4768908124
2024-06-30,1446822.2931592343,972384.6224311816,139161.29932709262,54892.34171670171,199218.0800634701,81165.94962078828,666472.6725093916,925724.3037243469
2024-07-01,1447026.372439232,972554.6112151284,138419.9940672694,55464.41799806016,199421.39953798568,81165.94962078828,663209.7055925921,928289.5736509431
2024-07-02,1446166.8955624292,971368.822284749,138389.66355790893,55701.82354344197,199540.63655554113,81165.94962078828,669562.3875779625,916134.8304234926
2024-07-03,1438260.1789327932,965263.3302467249,138389.66355790893,55621.76973627117,197819.46577110002,81165.94962078828,647757.3553630792,888736.1045054407
2024-07-04,1432128.531069372,965067.248820884,138389.66355790893,55367.34606875937,192138.32300103162,81165.94962078828,594206.4057633559,841529.6916190903
2024-07-05,1431970.1366350967,965067.248820884,138389.66355790893,55312.49820233937,192034.77643317633,81165.94962078828,582666.3190186777,836872.4666830845
2024-07-06,1432527.2023756623,965067.248820884,138389.66355790893,55869.563942904715,192034.77643317633,81165.94962078828,616087.0771111569,861111.5674482044
2024-07-07,1431532.707539587,965067.248820884,138389.66355790893,54875.06910682956,192034.77643317633,81165.94962078828,576350.6928271077,824860.9756422958
2024-07-08,1431804.0157050667,965067.248820884,138389.66355790893,55146.37727230938,192034.77643317633,81165.94962078828,600621.2563415822,837503.4570840198
2024-07-09,1432867.4314373545,965067.248820884,138389.66355790893,55830.86516710262,192413.70427067083,81165.94962078828,612145.8400907296,856764.7318654977
2024-07-10,1433444.6497554842,965067.248820884,138389.66355790893,56114.57369628235,192707.21405962054,81165.94962078828,619124.5075598302,852825.267885699
2024-07-11,1436566.4239879514,965067.248820884,138389.66355790893,56673.90110067283,194160.67442350124,82274.93608498453,622385.2558771555,846953.1974827014
2024-07-12,1437398.2224054006,965067.248820884,138389.66355790893,57238.04952154205,194714.56324104805,81988.69726401758,637421.9576989367,855143.6109661765
2024-07-13,1440453.7384551747,965067.248820884,138389.66355790893,57675.91435892368,193413.71230269567,85907.1994147625,664477.051259296,874823.738295043
2024-07-14,1444674.3735047253,965067.248820884,137766.18650074626,57311.50875916657,194520.49553408092,90008.93388984748,677479.3356307922,897802.6467471311
2024-07-15,1444494.0025522423,965067.248820884,140052.8201879481,57282.4191111263,193990.85259339833,88100.66183888537,703884.311032651,958096.8747960448
2024-07-16,1450795.8235099798,960397.5199758424,146532.7920178982,56964.272394936714,195234.01137696914,91667.22774433324,708308.676199986,961449.4836639927
2024-07-17,1452252.523602949,953383.0477455669,153681.68648744916,57368.92079780007,194640.64181719584,93178.22675493686,705992.8118789702,946999.7054041564
2024-07-18,1443016.4489407435,954758.3828216185,145305.12306452793,56410.18222532353,194255.1960730267,92287.564756247,696013.7716903033,944862.1727759539
2024-07-19,1445831.0382272755,958330.1234548378,145807.40980795468,56802.68591920324,194532.9654817408,90357.85356353865,712894.1654921591,985272.7319275178
2024-07-20,1449854.5864040502,958614.8786688987,148427.0126770494,56788.26672692842,195529.36418597406,90495.06414519959,720662.6363747588,991970.5649353054
2024-07-21,1465834.4701988646,966064.05076443,148792.80998251104,56708.43609257348,199936.39732275406,94332.77603659585,732521.0113057817,1006605.2498637893
2024-07-22,1442809.0501454002,955488.3268942247,146954.75322691118,55608.59948731325,195168.70890263392,89588.66163431703,709584.7156196616,998197.3907534397
2024-07-23,1425977.9168719004,946724.858051043,145644.96944730508,55496.67014720203,189488.53178745788,88622.88743889253,701429.8020448259,973715.8632108918
2024-07-24,1418103.034709956,938006.3484993001,148203.91991126136,54322.9028803499,188504.08163844267,89065.78178060209,695347.6933621458,965510.8533507654
2024-07-25,1413805.7020642553,939311.3300763697,145807.88979873358,54362.5272514069,185019.62793250725,89304.32700523775,681798.1275397895,971493.8677549517
2024-07-26,1427843.1342292682,949884.7798062417,146313.28522947026,54682.76880073286,184387.15003588187,92575.1503569414,709052.2712779319,1003024.2336631813
2024-07-27,1424928.7122190916,949640.6519061846,145431.61860418925,54386.13011059849,184620.0721562764,90850.23944184296,707448.3304648506,1001566.0960209362
2024-07-28,1431451.2171920286,952051.7727802683,148960.4556597797,54591.556209165516,185207.43194389145,90640.00059892365,705625.1336395167,1008102.0419422259
2024-07-29,1427560.4977751735,943770.4945683969,153331.78735969102,54424.494906006716,184140.7128086478,91893.00813243099,709226.9951628832,986893.7951336509
2024-07-30,1427177.267205906,945203.105290505,154438.7584129193,53696.510467982574,183069.38804801297,90769.5049864862,701558.8803304271,977753.0017585597
2024-07-31,1414771.0017397816,936023.6389879982,150238.86695439828,52815.4275279487,182987.7532034891,92705.3150659472,691331.4326102815,954391.1836154222
2024-08-01,1409882.7596559157,937138.3025335569,146374.60041249535,52739.47623925914,182629.63056334422,91000.74990725976,680760.698749365,965294.7346672233
2024-08-02,1378411.5092676082,913662.1670969743,138163.58643764435,52236.43568767102,183139.06183309385,91210.25821222465,644819.2305450573,907067.1343180352
2024-08-03,1372937.5668018432,913124.4371119065,137738.77392921844,52223.00262153266,179732.37842176,90118.97471742576,628090.3562095775,896211.9878512564
2024-08-04,1368816.7348565962,913124.4371119065,135015.4850888219,52329.52033796519,179667.39735071125,88679.8949671914,599202.328736115,858356.1407728214
2024-08-05,1364536.2092503114,913124.4371119065,132330.5889222059,51674.36441430328,179667.39735071125,87739.42145118433,561538.164166138,797424.4606858778
2024-08-06,1366670.7469691818,913124.4371119065,132288.40670507916,51656.64730761204,179667.39735071125,89933.85849387282,581639.3492707632,827596.3827813232
2024-08-07,1367499.3800196687,913124.4371119065,132288.40670507916,51656.64730761204,179667.39735071125,90762.49154435992,581267.8153256654,812725.6750193177
2024-08-08,1374245.7530084492,913124.4371119065,133453.19118320633,52110.68571702282,179667.39735071125,95890.04164560234,635840.6814710142,911425.1623792807
2024-08-09,1376824.0876493133,913124.4371119065,130774.27447692571,51692.22694042981,177664.83561942392,103568.31350062728,630123.3971096764,899166.1675604895
2024-08-10,1377775.2716161606,913124.4371119065,131072.4878616698,51782.577980556154,177602.3810857328,104193.38757629563,634921.201161082,900136.5092952731
2024-08-11,1374806.2286917714,913124.4371119065,128895.78372910376,51210.43184936937,177602.3810857328,103973.19491565903,610898.1465528221,867254.8535296143
2024-08-12,1379039.712481005,913124.4371119065,129918.48252455702,51074.16421736637,177602.3810857328,107320.24754144221,635385.6431535211,876633.9197725726
2024-08-13,1379045.8244368704,913124.4371119065,130378.912166283,51296.50239051839,177602.3810857328,106643.59168242983,638049.9758969069,895170.3373356771
2024-08-14,1377851.9985076927,913124.4371119065,129939.58329926968,51503.16716664056,177602.3810857328,105682.42984414335,630411.8714061494,867517.5306161515
2024-08-15,1377872.1027351385,913124.4371119065,129431.42728721768,51464.157425506164,177602.3810857328,106249.69982477534,620146.4292602184,850131.342149092
2024-08-16,1377989.7887425944,913124.4371119065,129624.80512685575,51957.78135085802,177602.3810857328,105680.38406724163,624365.9966493028,869833.9121282251
2024-08-17,1379889.4609681333,913124.4371119065,129714.17781077542,52045.368006601006,177602.3810857328,107403.09695311742,632801.1853520048,878472.0824464499
2024-08-18,1378630.247178881,913124.4371119065,129598.38156015394,52090.48847120639,177602.3810857328,106214.55894988138,626057.6084314678,863776.3581246965
2024-08-19,1380377.97011149,913124.4371119065,131419.52618108864,53101.26981617061,177602.3810857328,105130.35591659162,639069.6011499582,878685.9510956468
2024-08-20,1390406.8362783717,921514.34519116,131125.0739750012,55559.451856397674,177602.3810857328,104605.58417008023,645062.5516523764,871586.8619629161
2024-08-21,1390968.9806157183,922245.4609729331,131510.66320832845,54398.70093257639,178323.44166864638,104490.71383323416,660421.3451789792,903524.3110081119
2024-08-22,1406160.098402341,934896.450264941,131354.09934607788,54645.82813078411,180848.94169343467,104414.77896710295,666822.7057781953,891808.0360120874
2024-08-23,1418781.5795074035,943318.5729689368,132096.89909495204,55057.9726484491,182525.43012311956,105782.70467194608,695765.11606031,946638.7768178665
2024-08-24,1409631.0015612482,934622.6197398411,132192.432878072,55193.906269388106,180944.58079302358,106677.4618809236,696042.3623334309,947888.8151297494
2024-08-25,1388208.644332627,920230.61293205,131537.96135779095,56072.70942523937,179086.14446602698,101281.21615151991,683308.92181286,950171.4461266408
2024-08-26,1341772.7793920138,882132.8235149025,130889.71606224883,54738.39845158645,177109.50927204348,96902.33209123272,659172.0958546671,928713.1570397761
2024-08-27,1312173.2092093045,858572.2030163285,129867.38036352904,54220.46020058002,173295.14658812198,96218.01904074493,627433.5017413363,878843.6842725837
2024-08-28,1310695.2253704446,858046.8281687525,129988.86263477939,54254.69979703481,173237.44610191917,95167.38866795853,626790.7505567856,871805.9229990642
2024-08-29,1310512.867646099,858046.8281687525,129586.24456336406,54493.6129265336,173237.44610191917,95148.73588552981,627540.8223047862,877131.1196697344
2024-08-30,1312577.488745023,858046.8281687525,129828.94282625326,54485.64635187753,175213.43933119244,95002.63206694744,632697.0679387787,873162.5206298211
2024-08-31,1311811.7802413232,858046.8281687525,129794.64798637117,54176.5697536971,175333.66631233483,94460.06802016743,626382.592843634,870953.3330616937
2024-09-01,1309260.8500356951,858046.8281687525,128997.8068869798,53909.16788164402,175600.03609619508,92707.01100212382,601533.707975265,846666.2892570588
2024-09-02,1310289.7248950934,858046.8281687525,129853.02391707982,53709.04633851212,175878.80067362855,92802.0257971206,619568.7243080409,873059.1921294945
2024-09-03,1309573.5661519147,858046.8281687525,129410.64705253266,53212.271473307264,176625.6254956663,92278.19396165607,603329.2349543766,848224.9861265904
2024-09-04,1308895.0488308484,858046.8281687525,129445.28611766481,53164.1028670153,175979.27713410897,92259.5545433068,608850.4091650202,856208.10798434
2024-09-05,1308426.1308785174,858046.8281687525,128872.8822553686,53141.07089119084,176493.0199932624,91872.3295699431,600926.075485598,829459.8727648841
2024-09-06,1304898.9519795703,858046.8281687525,127946.87873431403,52893.32312479937,174157.6905483242,91854.23140338011,578238.7190147582,796793.7587508842
2024-09-07,1306055.4887505604,858046.8281687525,127924.51862547651,53360.58651887022,174869.32403408116,91854.23140338011,588449.0918614011,799613.744104026
2024-09-08,1307641.854089308,858046.8281687525,127924.51862547651,53568.38177696849,176247.89411473036,91854.23140338011,598343.0921090433,809980.1138791415
2024-09-09,1307413.8036208241,858046.8281687525,127924.51862547651,53739.40460583045,175848.82081738446,91854.23140338011,615949.5463437112,842147.5279730826
2024-09-10,1307217.6952042552,858046.8281687525,127965.78466017566,53551.98393297993,174915.32946038267,92737.76898196431,619576.0441867538,851440.1121267109
2024-09-11,1308015.8164092202,858046.8281687525,127698.35447271331,53589.17937013296,176668.73481563924,92012.71958198218,618230.2434430628,846927.4663206992
2024-09-12,1307268.0494363224,858046.8281687525,127672.68764425193,53407.90422546823,176286.35510950917,91854.27428834082,625862.2556835876,858504.3545736809
2024-09-13,1307560.933663414,858046.8281687525,128133.09053446297,53035.776978681846,175733.67536806813,92611.56261344893,639037.8315061356,894605.1748626445
2024-09-14,1308204.558245079,858046.8281687525,129114.70937437612,52954.40448564589,175486.3912365552,92602.22497974928,635275.8340648054,886243.0087574648
2024-09-15,1306235.3334706705,858046.8281687525,127943.73323616221,52810.685116282184,175677.5803293497,91756.50662012392,616281.0414467454,874098.3041447862
2024-09-16,1306929.9338391342,858046.8281687525,128619.2285252252,52782.63894673677,175743.09464220348,91738.14355621634,609229.0453827063,859471.6962626707
2024-09-17,1307698.3645154033,858046.8281687525,128567.816709583,52929.85760736314,176415.71847348835,91738.14355621634,617927.1468389886,890724.3271622049
2024-09-18,1307677.6538959555,858046.8281687525,128603.66406466052,52859.47149358508,175997.0401970024,92170.6499719549,629600.1611020318,910532.2449032569
2024-09-19,1318522.6823895366,866712.5070145655,128702.21013143224,53095.3182953333,177226.3238278096,92786.32312039587,643823.7318100859,929596.3243669699
2024-09-20,1320961.0838539063,869273.5884423939,128601.33328370926,53180.97885344462,177354.56296176597,92550.6203125924,648790.5511376852,933325.9005275675
2024-09-21,1337478.5361641224,883870.8355959841,129175.93745786918,53429.86554427309,178424.35265396073,92577.5449120354,661432.0893535231,936307.3114217002
2024-09-22,1334964.8243107488,884264.2827208515,128711.26382851735,53124.74223601271,176901.95543778985,91962.58008757724,650757.2190936644,940056.8494254655
2024-09-23,1342769.0906509715,894404.8897277722,128085.41290871208,53215.64380262591,175439.6712607536,91623.4729511077,653861.8141964405,935346.7198357469
2024-09-24,1349274.8828207455,900448.808813088,128328.29124624704,53161.593813610256,175730.51690098774,91605.67204681254,664857.2127123063,949705.112085244
2024-09-25,1325737.2817313217,879918.1648921245,127802.94017369328,52920.05829561851,173490.44632307312,91605.67204681254,655973.2826447462,932589.9085238435
2024-09-26,1357319.4261632995,906097.3392251139,129394.83509667261,53591.88622909895,175474.55502914588,92760.81058326809,678019.8494729224,962688.2141109599
2024-09-27,1367633.7938266175,912330.802915756,129800.01769740866,54023.15686895113,177972.54412047408,93507.27222402775,688131.679852113,971692.3323228606
2024-09-28,1363649.3852445646,907431.2973235925,130123.93575248077,53701.796017135726,180049.48888486373,92342.86726649187,685319.2790039307,973124.7388031038
2024-09-29,1352934.4894240354,900655.5941326226,128688.51198882247,53699.75165773731,177901.2614637855,91989.37018106732,681413.216340342,969397.7588359816
2024-09-30,1298743.6108689865,857888.600711566,125691.0450265056,52686.05035963259,172500.7968351281,89977.11793615409,654234.5126435714,935342.2774602443
2024-10-01,1262307.3472418187,829630.8887742198,124001.6206790512,51758.3772006204,166969.70064183936,89946.75994608807,619159.7206489686,898529.5232270968
2024-10-02,1257179.5927610602,827112.7817317322,121398.56028878875,51836.32661225155,166885.16418219963,89946.75994608807,605434.752108748,895513.2656472034
2024-10-03,1257143.2256746728,826759.9653715934,121371.68604540068,52179.65012939106,166885.16418219963,89946.75994608807,608680.5481091463,897383.3326542359
2024-10-04,1257020.8349911447,826759.9653715934,121371.68604540068,52057.25944586292,166885.16418219963,89946.75994608807,623034.2897017917,916702.8775559429
2024-10-05,1260227.271165585,830285.573228804,121371.68604540068,51738.0877630924,166885.16418219963,89946.75994608807,624717.8170328314,917034.7864684947
2024-10-06,1265489.0622048615,836630.1994563205,121371.68604540068,51809.79012273788,165730.62663431442,89946.75994608807,633167.0175055376,927801.7777434817
2024-10-07,1256624.185929946,831107.1955008113,121371.68604540068,51977.815071617166,162220.72936602874,89946.75994608807,626035.4549321408,919201.6272363766
2024-10-08,1264552.006120066,839574.1204150551,121371.68604540068,52415.68793701514,161243.7517765071,89946.75994608807,625353.1334706123,917655.3920955276
2024-10-09,1252773.115535605,828564.6731401429,121371.68604540068,52480.37741734668,160409.6189866266,89946.75994608807,615424.3009531585,894764.6965284199
2024-10-10,1247708.3042530033,824291.9559275808,121371.68604540068,52287.85223827282,159810.05009566102,89946.75994608807,623302.9109092238,890221.5887189618
2024-10-11,1261361.7542424821,829573.0398356359,121371.68604540068,52399.549037622615,166216.3625989676,91801.11672485527,639467.5182380555,922280.0203801179
2024-10-12,1264604.7848335607,833643.0418227809,121371.68604540068,52707.201044941794,166475.56811348902,90407.28780694849,642117.9502195112,933326.5928458275
2024-10-13,1260400.7876385085,830014.1319233037,121371.68604540068,52718.69880569339,165106.38992039513,91189.88094371565,635434.038539425,928280.6312067496
2024-10-14,1287023.4832984738,849401.4535532935,121371.68604540068,52473.273748106105,172044.81551634523,91732.2544353283,665081.3500097534,975465.3514542822
2024-10-15,1294276.1464988855,856330.3628201823,121088.458450613,52292.278520931875,172075.51713370488,92489.52957345342,664332.8296908352,990160.7296169056
2024-10-16,1306686.320709532,861993.1774108027,121135.99790424676,52422.87089041359,179042.34071010174,92091.93379396704,668207.6792713499,998603.0892538854
2024-10-17,1302497.6814467115,857237.2071307388,120933.60647361435,52348.65558279251,180555.95816627442,91422.2540932914,663841.2590305463,995458.92587543
2024-10-18,1317917.8157671895,865584.9657297026,120628.10905505475,52257.14604803551,188298.54925482647,91149.04567957015,673881.6633321409,1010508.3094417417
2024-10-19,1323398.135810501,864673.0289761528,119644.70675998955,52132.52185477485,194821.4144051275,92126.46381445628,679777.7387595744,1009680.412188983
2024-10-20,1334331.9284029044,871301.2730498891,123508.64447066667,52341.579105302146,195189.3397503033,91991.09202674306,691128.3697748822,1019117.6331657935
2024-10-21,1316127.4712500055,859241.356374502,121186.5129089603,51479.8508218891,192394.72178994634,91825.02935470775,677384.7998907292,994986.5340492567
2024-10-22,1309329.2932773833,855611.0209269656,121843.59081604004,51610.87112015279,188266.25506374455,91997.55535048038,672916.5466752717,994891.3402884866
2024-10-23,1291221.816616358,846093.4551273715,116346.94541865177,51628.38274838163,185305.75286908954,91847.28045286362,659249.8591652873,981167.4000312255
2024-10-24,1310682.1720874417,859272.6097985251,120217.2696990878,52071.122566447855,187781.1958222787,91339.97420110219,669494.2952466118,1006701.7128747028
2024-10-25,1275553.105046074,843084.5416799538,115114.11762304453,51421.19726721865,175539.7321090068,90393.51636685009,638642.6150168519,984272.2166552292
2024-10-26,1282524.141938107,848147.8724078469,114847.10246288781,51679.42950550679,178493.7130693444,89356.02449252142,644314.0937234333,989770.6082773128
2024-10-27,1297529.7213879807,855058.8580514779,116691.51793922608,51571.701347398455,181947.6414153485,92260.00263452982,657307.0082471347,1003278.7760101616
2024-10-28,1323278.947610159,870083.8162835435,118616.77984800942,51584.12032835094,190823.61438621205,92170.61676404311,669996.8223071789,1032499.5682025424
2024-10-29,1354282.3201915137,887699.9312682814,123636.03746084886,51807.00467938655,198829.25777469948,92310.08900829761,691313.4327932788,1074042.125402634
2024-10-30,1342526.164804444,880775.5608101855,123080.90632567347,52118.46439548127,194287.6349145784,92263.59835852539,686588.1031592389,1068415.6549024235
2024-10-31,1306456.7939756876,859743.8696384074,115812.44715876122,51494.43566810481,188467.58977365756,90938.45173675664,659310.7369302586,1037040.1375117131
2024-11-01,1299346.4441418878,854517.4518334405,114240.90223847212,51399.455702954896,187387.58630539518,91801.04806162514,658706.0575307062,1026218.2800146095
2024-11-02,1290534.861457124,846697.886456573,114193.22411596273,51276.390364395185,187445.1213733983,90922.23914679476,652095.0977111591,1023364.8903054156
2024-11-03,1277142.6625241127,839247.5642532827,111577.68542893326,51193.23989955084,183858.3601510137,91265.81279133247,639234.4760039138,1015268.9205712622
2024-11-04,1273182.4804256733,832733.1109255006,111499.75510284955,50972.124316227004,186932.08783140912,91045.40224968697,631091.3206609401,1001539.0956087898
2024-11-05,1286176.6738131938,839520.3472827527,111499.75510284955,50711.52931512777,192383.76139803464,92061.28071442913,648741.3532009289,1024403.0215365052
2024-11-06,1347416.679603412,879234.2990506998,115597.77170590818,50934.680512882274,205686.49968509778,95963.42864882418,701854.8066256001,1117148.0526205134
2024-11-07,1380915.2849009435,910748.0659949762,117180.29544033394,51217.37453858525,204763.86793004657,97005.6809970018,717800.1114211159,1121073.497155544
2024-11-08,1441575.5507903253,959023.4320904596,121595.80323428802,51247.77969869085,210014.17695647338,99694.35881041351,734372.6971665374,1130535.0646578365
2024-11-09,1519855.5884769128,1024704.775034794,124706.89324392236,52371.34634637228,217356.25495781066,100716.31889401354,759673.8332439866,1133982.117275106
2024-11-10,1676323.2468043524,1145624.3498463002,130848.4328439284,54143.18507245115,244195.1513370901,101512.12770458242,811273.8449582625,1188559.9888363667
2024-11-11,1754397.7763416022,1195217.4709144528,136494.63287896733,56059.93692869411,264429.334393912,102196.40122557603,854794.37419118,1310072.6898114895
2024-11-12,1712979.9245003317,1160508.4619617574,128706.21552497146,57516.6969789657,268688.8810994067,97559.66893523054,849444.2263184402,1299059.521701832
2024-11-13,1717030.108531404,1172215.5609638484,126274.10195390577,54137.57983792294,271209.0447188343,93193.82105689254,829738.4328642057,1337878.8450256374
2024-11-14,1699351.5484730292,1162496.9804896207,129713.75810979068,55000.755804605236,261523.76350315197,90616.2905658605,821539.0718858943,1288641.4011367706
2024-11-15,1802610.3180478374,1243684.432178081,139046.97009132412,58546.464246734016,268044.84832561185,93287.60320608644,872389.3510855925,1344995.415194437
2024-11-16,1890932.3060482512,1287901.4938977507,156047.93158038118,74867.29073799678,271549.11846915795,100566.47136296458,968980.5902872646,1337499.4546190773
2024-11-17,1849790.8837812836,1260824.1420092422,151081.5551355758,73109.972126831,267913.0306739205,96862.18383571412,927645.4030288439,1326974.3708828231
2024-11-18,1880714.7950235303,1282999.5595545825,156885.43104028984,73827.30193224398,268985.5659030973,98016.9365933165,974633.4542259916,1337265.5664335245
2024-11-19,1889982.5847413302,1292475.764199175,154805.39746825452,73636.64075868209,273100.8948155266,95963.88749969212,962906.6907836696,1363867.5494205244
2024-11-20,1930396.4916967445,1339553.0995566125,153926.05707916204,74326.60941814071,268461.2379700881,94129.48767274107,950207.4193737311,1393342.9993462625
2024-11-21,1975791.4735444013,1368116.7269455441,162401.64986997112,76192.22603904156,271272.1256768499,97808.74501299458,1008494.6024501435,1454861.2460791152
2024-11-22,2128761.670324647,1495968.4041633774,172716.16586009512,81628.4491154439,278741.77861929155,99706.87256643876,1081529.5729859117,1462141.664902816
2024-11-23,2175187.3874678244,1522322.8903502328,174685.6525838237,91249.28788931543,282850.90928946226,104078.64735498982,1155897.2767005945,1444117.2743862781
2024-11-24,2157645.0334874666,1499561.9699108247,174466.38882102494,91738.84866591905,283401.1990815866,108476.62700811107,1174410.1697792124,1447610.827713354
2024-11-25,2075226.5140253992,1440630.0244686564,172446.59523553666,90008.38295043756,268206.4077336291,103935.10363713955,1121332.828053412,1375070.2973470856
2024-11-26,2075348.355585095,1443730.7272002469,171755.2362940443,87848.32511242828,266644.81822991883,105369.24874845687,1112525.8833695608,1358573.1609124308
2024-11-27,2135210.8741826727,1478463.7717809596,177594.7557614235,91043.34426615163,277706.8199940804,110402.182380058,1186794.2424441774,1417314.403717459
2024-11-28,2141456.660210221,1487221.063941289,178851.64087475959,91220.24918594219,274297.869373213,109865.83683501736,1182615.4870060557,1412734.949199343
2024-11-29,2181242.2952234596,1506874.2725037811,190004.0339580138,93082.7458553943,279520.73055499635,111760.51235127426,1235249.5369942086,1439453.7031995545
2024-11-30,2202216.976971763,1507571.9647440023,197062.3103620122,92048.740599595,284341.1722735822,121192.78899257178,1265201.2821669974,1424500.0903258964
2024-12-01,2290292.611267078,1555441.3445183767,209875.9540303819,93768.82589663805,311014.41760911845,120192.069212563,1332962.639696724,1436769.5853049664
2024-12-02,2365009.0171654047,1578255.1126234008,237396.71846966355,93063.3506248098,327714.23457355157,128579.60087397935,1422216.7374632177,1415878.4202595383
2024-12-03,2463183.6786292978,1645141.6409261816,230327.9366841759,95310.74619580859,364395.8941739382,128007.46064919354,1565576.4969144317,1417899.7588064126
2024-12-04,2454558.1475948584,1639078.2652248796,225702.34361314742,97058.79758044248,364230.54472713044,128488.19644925855,1552045.2925164888,1458757.4978608426
2024-12-05,2448108.8757735165,1619758.1031742422,223133.21293739535,97060.85861841629,380957.40205821954,127199.298985243,1539465.3953182716,1426634.5075219276
2024-12-06,2495040.841540469,1663829.6487219671,229958.3309193392,98072.69774588886,374337.9581700055,128842.20598326827,1585576.1955538841,1475774.5653088673
2024-12-07,2494229.114152268,1666250.0138994416,233760.57624661687,96313.57565360288,370926.774100156,126978.17425245096,1579881.438425725,1475813.3351314357
2024-12-08,2485330.7121634143,1647230.323730348,236439.63538790587,95576.88256224674,376890.9058445377,129192.96463837598,1598744.5191041338,1495200.900302202
2024-12-09,2214912.359818217,1474542.78842995,215173.08238111393,84018.87257433063,330938.5482998441,110239.0681329785,1355915.161122665,1439028.273628694
2024-12-10,2215391.2613071795,1473440.0678628709,218105.83432694248,83359.76034477513,330510.3671840232,109975.23158856753,1347078.9871245688,1427843.525976897
2024-12-11,2267612.8355458295,1509693.039074451,221597.26803057673,84472.60137823237,339634.00237849884,112215.92468407062,1431226.9392011461,1494270.6553333187
2024-12-12,2278489.427829925,1515053.8506832814,228239.6900671812,84628.10427162543,339588.87422917446,110978.9085786628,1446857.435767599,1477580.708263213
2024-12-13,2288499.017852861,1521722.081010825,229077.7082649058,84813.85492551052,341784.03601404175,111101.33763757825,1463069.589812011,1498498.0660161497
2024-12-14,2258712.896782022,1496172.5112103065,228863.52712642285,83391.68902626766,340392.8804605886,109892.28895843647,1422326.5584812122,1497223.6234855966
2024-12-15,2280104.662894842,1510347.2769326628,230009.97393537403,84066.13714925801,345141.03722626995,110540.23765127755,1458150.1254878598,1540435.0138517716
2024-12-16,2278877.596204588,1515645.9759322228,229660.37469953886,84698.75597416781,339369.7661406361,109502.72345802265,1435765.7246130402,1566001.2887215924
2024-12-17,2272847.7839794415,1513375.2520736204,228872.33557179398,83054.64555517661,339027.7676159994,108517.78316285106,1418644.6537369606,1567638.9675659689
2024-12-18,2209024.5980592705,1472271.0178050979,217227.31973029085,80202.26459576207,333377.37096370495,105946.6249644147,1296894.269788673,1477559.1310107715
2024-12-19,2172931.858943361,1451033.9717552704,213377.72057296804,78815.67732295206,325372.00458563317,104332.48470653713,1207931.5636807203,1439888.3636805494
2024-12-20,2186425.3865870535,1458857.3778298625,214596.9718653838,78721.17595775043,327834.62278051063,106415.23815354635,1240336.6118184633,1443801.923418781
2024-12-21,2165274.225425483,1448070.432114575,212046.58292375086,77960.60154515204,321757.79587058624,105438.81297141888,1199061.2690425052,1435956.3421220472
2024-12-22,2151616.768502088,1432680.3379556523,211093.36441899146,77934.73135414813,323288.2045880218,106620.13018527426,1192895.1888921415,1404648.2103753246
2024-12-23,2191445.061363153,1458957.2944754488,218053.1355535125,77934.73135414813,326111.62975828943,110388.27022175421,1261099.1364183843,1398464.3082893193
2024-12-24,2210196.601132543,1464546.7608779387,222758.23685432484,78328.63681055671,332238.26564737957,112324.70094234319,1305905.2069492366,1457392.2462518339
2024-12-25,2213778.704722599,1469319.439741605,218496.63874509698,77266.5024598666,335179.798295167,113516.32548086352,1297531.5607348187,1466595.1174975848
2024-12-26,2170396.532244675,1448326.033037066,209342.63626213628,74913.91964419647,326997.04103198746,110816.90226928845,1224248.0426944129,1414847.6737565566
2024-12-27,2160874.9190692026,1444423.263463444,205903.9277931731,75551.81361912064,326687.63388972107,108308.28030374345,1212033.658781076,1390763.767668086
2024-12-28,2194614.2055267603,1468014.4500062324,207824.27702205232,75436.46773411824,334216.2940423273,109122.71672203035,1246433.54239943,1405519.4929057192
2024-12-29,2157358.619909517,1443816.7705882096,203236.0552077879,75358.15582150282,327167.1786106967,107780.45968132016,1202665.3400230336,1381390.5861303394
2024-12-30,2154516.2262841878,1448093.9666383124,201344.71678337935,74693.72168261069,323886.5591896906,106497.2619901945,1193532.2933159315,1368289.8476935867
2024-12-31,2152984.984411286,1448477.1764861234,200012.87501351218,74876.91429020115,324120.90000193485,105497.11861951472,1187612.7794527116,1379898.524893347
2025-01-01,2175845.1093286434,1456014.298124208,209869.0309224427,75041.95799933636,327878.08220637497,107041.74007628132,1248941.7393406937,1394528.4789803864
2025-01-02,2199638.2705259616,1470700.5245580678,212991.21783801066,77000.232629095,330551.0428399309,108395.25266085728,1280437.159932965,1430966.4582620412
2025-01-03,2227005.061986177,1480163.6492274178,219348.57983009188,78757.8955316052,338240.2365543988,110494.70084266378,1353472.8445971345,1448993.3872788663
