nav,nav_west,nav_east,cash_west,cash_east,pnl_pct,pos_NVDA,pos_QQQ,pos_IBIT,pos_XLE,pos_600519.SS,pos_601899.SS,pos_300750.SZ,date,risk_prob,action,event,scout_action_QQQ,scout_expl_QQQ,scout_action_XLE,scout_expl_XLE,scout_action_NVDA,scout_expl_NVDA,scout_action_601899.SS,scout_expl_601899.SS,scout_action_300750.SZ,scout_expl_300750.SZ,scout_action_600519.SS,scout_expl_600519.SS,veto_log
15281487.31,9031607.32,6249879.99,3108832.01,-3.19,0.0,19682.316757005265,4794.512211886368,0.0,51811.892359985686,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-07,49.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15364272.94,8922782.66,6441490.28,2966418.86,-3.19,0.0,20150.83299739345,4917.045481363656,0.0,53055.72219429381,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-08,50.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16070935.15,9683730.94,6387204.22,3507276.25,-3.19,0.0,17432.576737300566,4552.500429769286,0.0,51526.72643190822,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-09,49.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15975430.81,9340284.38,6635146.43,3321129.3,-3.19,0.0,17942.307942497308,4631.086442111312,0.0,54089.58747510836,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-10,55.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16272863.53,9488681.39,6784182.15,3433307.97,-3.19,0.0,17408.341141891397,4577.707808104402,0.0,53338.310112856,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-11,54.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16394082.67,9506071.41,6888011.26,3483401.79,-3.19,0.0,17268.751670466547,4521.344151914122,0.0,53105.19016200276,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-14,55.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16452473.01,9530937.39,6921535.62,3537532.01,-3.19,0.0,16891.400730744328,4493.265710908333,0.0,53130.05930279939,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-15,55.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16281708.36,9355680.77,6926027.59,3457448.08,-3.19,0.0,17817.00955681103,4557.979550949909,0.0,51961.11443227962,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-16,55.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16308257.42,9347311.47,6960945.95,3461864.02,-3.19,0.0,18270.691742826297,4550.971637637345,0.0,50767.18485284275,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-17,55.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16252617.45,9347214.89,6905402.56,3504240.78,-3.19,0.0,18115.607027862392,4519.566122410271,0.0,50445.47221405623,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-18,55.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16329655.81,9162331.7,7167324.1,3301217.56,-3.19,0.0,19029.843672079453,4645.805336415183,0.0,51989.512238580595,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-21,55.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16467164.02,9303644.36,7163519.66,3402188.37,-3.19,0.0,18784.65632222036,4559.323554994779,0.0,51018.729777846216,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-22,55.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16424627.97,9417350.46,7007277.51,3545057.87,-3.19,0.0,17970.30795062013,4436.07174787322,0.0,50928.85652698886,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-23,55.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16571340.05,9572863.35,6998476.7,3665888.79,-3.19,0.0,17438.757487338844,4338.133151346141,0.0,50462.22714703094,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-24,56.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16661564.82,9671427.88,6990136.94,3750109.41,-3.19,0.0,16728.69449446706,4299.058402435517,0.0,50782.79142519207,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-25,56.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16629323.6,9646902.84,6982420.76,3755492.03,-3.19,0.0,16947.2308668193,4281.401363475806,0.0,50266.66395344061,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-28,56.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16612896.48,9659191.51,6953704.96,3794874.3,-3.19,0.0,16783.018628671947,4236.134155233625,0.0,50264.8471694638,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-29,56.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16513921.76,9602563.73,6911358.03,3792750.22,-3.19,0.0,16615.949984288312,4196.695571265321,0.0,51256.55148335098,856.9032411376027,251064.23542714407,5833.568957373432,2025-04-30,57.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16592001.49,9680643.46,6911358.03,3859140.16,-3.19,0.0,16209.684259368478,4152.9744496308,0.0,51253.08078827616,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-01,57.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16697851.08,9786493.05,6911358.03,3926651.98,-3.19,0.0,15857.598781802028,4112.4905129554545,0.0,51064.1184903738,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-02,57.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16638266.94,9726908.91,6911358.03,3851972.49,-3.19,0.0,15882.494925124049,4129.716686363572,0.0,52680.07589009215,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-05,56.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16692727.74,9704301.99,6988425.75,3771000.09,-3.19,0.0,16018.190489067587,4197.873214097847,0.0,53515.30147417874,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-06,56.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16873458.7,9769283.51,7104175.19,3743311.27,-3.19,0.0,15759.522572299053,4244.06089286308,0.0,54422.49167645446,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-07,56.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16910079.38,9823312.11,7086767.27,3731170.8,-3.19,0.0,16153.855846726376,4252.260458354938,0.0,53462.24704828065,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-08,55.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16923610.69,9831614.94,7091995.75,3589851.83,-3.19,0.0,16755.775026459858,4353.07936741047,0.0,54008.48243153733,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-09,50.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17249183.75,10080705.8,7168477.95,3624408.02,-3.19,0.0,16533.68877433901,4318.335359560251,0.0,54257.794173706454,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-12,49.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17439306.69,10259996.3,7179310.39,3674082.37,-3.19,0.0,15970.656586410565,4333.003891833345,0.0,54636.409112700094,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-13,49.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17618651.5,10345772.87,7272878.62,3678087.69,-3.19,0.0,15485.195908712267,4363.870946660121,0.0,55733.493893206774,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-14,50.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17505682.56,10350012.1,7155670.45,3717420.87,-3.19,0.0,15430.79726595089,4346.3496001451,0.0,55183.15143221015,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-15,51.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17483996.98,10365056.53,7118940.45,3729973.77,-3.19,0.0,15381.91195320982,4330.124246755183,0.0,55242.626395692765,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-16,51.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17433525.9,10339910.58,7093615.32,3696563.8,-3.19,0.0,15438.41760098161,4330.812925969814,0.0,55859.04334606729,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-19,50.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17419430.6,10292754.7,7126675.9,3628826.44,-3.19,0.0,15577.900464851926,4361.085362812504,0.0,56674.45177445006,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-20,50.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17618374.27,10178526.79,7439847.47,3436945.97,-3.19,0.0,16038.73882251643,4475.280871984232,0.0,58488.641081185364,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-21,50.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17629589.5,10190006.9,7439582.6,3431428.08,-3.19,0.0,15976.023335084055,4482.307155012923,0.0,58745.23880503251,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-22,50.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17567851.4,10151573.84,7416277.56,3389469.9,-3.19,0.0,16161.360773059352,4522.8332017359035,0.0,58670.64527797131,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-23,50.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17477714.76,10151525.97,7326188.79,3397249.78,-3.19,0.0,16137.564303751837,4515.777777714399,0.0,58643.53412272758,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-26,50.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17436306.41,10293653.57,7142652.85,3535046.62,-3.19,0.0,15746.705342433072,4404.929264613946,0.0,57963.75724681376,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-27,50.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17402076.68,10242836.39,7159240.29,3476587.17,-3.19,0.0,15832.749215226837,4428.7141774637,0.0,58830.43015345292,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-28,49.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17446371.52,10334113.09,7112258.43,3545823.88,-3.19,0.0,15420.158769076226,4424.407242271922,0.0,58589.682170457105,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-29,50.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17311509.95,10246978.51,7064531.44,3503037.51,-3.19,0.0,15664.46715906244,4415.426802215591,0.0,58951.200348931205,856.9032411376027,251064.23542714407,5833.568957373432,2025-05-30,49.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17395493.44,10330962.0,7064531.44,3582988.96,-3.19,0.0,15422.296977383847,4385.3351623568215,0.0,58179.53944583625,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-02,51.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17577273.9,10435765.99,7141507.92,3612688.18,-3.19,0.0,15187.470664903487,4398.639335650562,0.0,58091.76801694315,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-03,50.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17555709.49,10406622.65,7149086.84,3584172.3,-3.19,0.0,15091.390268276842,4397.697968450164,0.0,59157.5487997759,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-04,50.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17461170.28,10357697.25,7103473.04,3586504.35,-3.19,0.0,15162.897576950842,4401.033111548999,0.0,58804.08879577909,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-05,50.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17596353.81,10450552.18,7145801.62,3642594.9,-3.19,0.0,15064.350529190977,4382.8128202268945,0.0,58003.47774221976,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-06,50.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17540251.74,10472134.09,7068117.65,3688394.63,-3.19,0.0,14917.092426857027,4359.738822340462,0.0,57693.18829909457,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-09,50.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17667521.03,10549089.41,7118431.61,3707245.81,-3.19,0.0,14911.221502615497,4378.916435622073,0.0,57011.983868307616,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-10,50.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17819793.39,10558690.84,7261102.55,3627535.84,-3.19,0.0,15288.134506559329,4451.642489716593,0.0,56707.63396803584,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-11,49.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18041783.46,10605596.66,7436186.8,3562561.64,-3.19,0.0,15437.96492051957,4503.275342296052,0.0,57080.18762260385,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-12,49.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17963595.08,10570723.95,7392871.14,3533964.88,-3.19,0.0,15766.89890015644,4559.926909884109,0.0,55963.58022926691,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-13,48.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17937542.24,10639690.45,7297851.8,3608011.66,-3.19,0.0,15532.457329741037,4494.639535951022,0.0,55836.449991273716,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-16,48.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17941632.11,10629756.15,7311875.96,3593420.03,-3.19,0.0,15626.401100479037,4540.445281497798,0.0,55300.83741634646,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-17,48.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17918687.42,10634897.61,7283789.81,3610654.7,-3.19,0.0,15491.713144889374,4535.46309336866,0.0,55416.24197982637,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-18,48.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17797168.42,10634870.44,7162297.98,3667128.65,-3.19,0.0,15387.02137909097,4501.251607265089,0.0,54874.46868709815,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-19,48.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17787895.76,10624129.48,7163766.28,3663846.95,-3.19,0.0,15533.731337599844,4517.289181278134,0.0,54268.422830123556,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-20,48.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17771631.34,10593884.04,7177747.3,3645787.02,-3.19,0.0,15513.432887859206,4474.506501029195,0.0,55299.5436628574,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-23,48.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17893626.51,10657516.03,7236110.48,3667428.62,-3.19,0.0,15270.308342248287,4436.970731555297,0.0,56124.49503222491,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-24,48.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18150510.34,10751196.86,7399313.48,3646799.24,-3.19,0.0,14896.586379062086,4506.001138815076,0.0,57108.44109504075,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-25,47.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18212860.83,10818349.91,7394510.92,3680781.11,-3.19,0.0,14838.86610055608,4496.285285871321,0.0,56639.313956608166,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-26,47.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18423796.69,10854679.86,7569116.83,3646178.97,-3.19,0.0,14733.14931431273,4527.289297498544,0.0,57456.30327577546,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-27,48.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18372263.26,10860340.35,7511922.91,3671045.49,-3.19,0.0,14684.934289970899,4485.842740685382,0.0,57588.75187527533,856.9032411376027,251064.23542714407,5833.568957373432,2025-06-30,48.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18392704.43,10789032.66,7603671.77,3592415.27,-3.19,0.0,15090.927967875681,4529.40429896624,0.0,57411.06632312896,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-01,47.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18575871.94,10907242.9,7668629.04,3659091.71,-3.19,0.0,14843.895604786667,4527.504956963569,0.0,56782.55626246929,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-02,49.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18739611.46,10965466.69,7774144.76,3642839.27,-3.19,0.0,14799.4741961935,4528.1990902716225,0.0,57318.15926641207,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-03,47.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18704021.51,10965436.32,7738585.19,3649911.7,-3.19,0.0,14785.007517642502,4523.18381279243,0.0,57271.600888966525,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-04,48.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18544667.76,10906613.48,7638054.29,3648663.76,-3.19,0.0,14767.711492929182,4524.967272406849,0.0,57342.30622473287,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-07,48.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18661052.68,10999391.0,7661661.68,3697747.97,-3.19,0.0,14707.814201707411,4548.002708159718,0.0,56140.9964454693,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-08,48.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18525307.78,11046990.33,7478317.45,3793708.61,-3.19,0.0,14383.166806665911,4490.035115166503,0.0,55886.462900461964,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-09,48.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18556027.41,11079263.4,7476764.02,3809819.05,-3.19,0.0,14298.630415380905,4507.832069012197,0.0,55608.21393825837,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-10,48.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18582999.95,11096263.62,7486736.32,3822899.91,-3.19,0.0,14229.72875261356,4521.513834664022,0.0,55395.70360393993,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-11,48.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18580292.96,11066521.28,7513771.69,3795548.25,-3.19,0.0,14279.90252236383,4511.408303468719,0.0,55965.460812035824,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-14,48.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18637265.32,11128502.99,7508762.33,3831066.1,-3.19,0.0,13816.045747069764,4519.546246284747,0.0,56878.898421153666,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-15,48.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18613534.34,11119235.72,7494298.62,3808784.56,-3.19,0.0,13726.24840416681,4534.491651989384,0.0,57571.081357789844,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-16,47.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18664688.55,11176954.13,7487734.42,3856389.54,-3.19,0.0,13588.272824855374,4508.561627797457,0.0,57353.8610881702,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-17,48.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18784647.98,11146725.85,7637922.12,3785292.42,-3.19,0.0,13672.998628157195,4541.9418851200335,0.0,58246.771160585406,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-18,48.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
18892151.96,11120274.91,7771877.05,3726596.66,-3.19,0.0,13786.176245242961,4542.1754027301195,0.0,59182.03633463222,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-21,48.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
19004349.17,11058659.52,7945689.65,3618963.03,-3.19,0.0,14141.897050445887,4591.506339187155,0.0,59669.8917717403,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-22,48.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
19109288.37,11162608.86,7946679.51,3690540.1,-3.19,0.0,13893.898287992437,4587.923614305611,0.0,59030.50446740153,856.9032411376027,251064.23542714407,5833.568957373432,2025-07-23,49.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
